LAT,LON                                                                                                                  ,Urban,Rural,"Housing units, total","low access, people at 1 mile "
43.3109165,-76.5498428,1,0,1810,197.6433083
43.4024433,-76.555037,1,0,1508,10.72643002
43.3987312,-76.4813126,0,1,1953,4393.075298
43.4716037,-76.3175618,0,1,870,1893.083203
43.4572491,-76.419713,0,1,1740,2202.926041
43.4619392,-76.5223428,0,1,1799,2900.882845
43.4510055,-76.5295124,0,1,2139,5318.200529
43.4416712,-76.5022224,0,1,1290,3044.000006
43.4439226,-76.486608,0,1,816,1932
43.4717135,-76.4920828,0,1,1738,4117.000001
43.5955454,-76.4442549,1,0,2159,4517.58765
42.7644243,-74.8302753,1,0,1058,39.67846833
42.6434617,-75.0167707,1,0,1442,1415.094248
42.7593572,-74.9632456,1,0,1464,850.3249271
42.8258672,-75.1068763,1,0,392,2212.907727
42.6718225,-75.1909438,1,0,16,2515.000024
42.5460909,-74.9791255,0,1,2335,5539
42.6611365,-74.7730218,0,1,1557,3664.000003
42.5555456,-74.8035882,0,1,1852,3089.551527
42.4251236,-75.0998773,1,0,1407,1574.939412
42.4566509,-75.0450387,1,0,2498,7018.362849
42.465141,-75.0597464,1,0,1795,4953.999971
42.4464509,-75.0770671,1,0,1244,2327.403016
42.4593043,-75.0770663,0,1,1849,5151.739705
42.4666647,-75.06346,0,1,1340,3397.455179
42.4814928,-75.1548704,1,0,1151,47.06819355
42.5002338,-75.2983698,0,1,1194,3395.047327
42.3684625,-75.3315613,1,0,2803,7676.036668
41.4748323,-73.5489082,1,0,1413,3737.01413
41.4837417,-73.5966029,1,0,1659,3591.073205
41.4689359,-73.6606523,1,0,2375,2243.750369
41.4559825,-73.6783805,1,0,1412,923.5577718
41.4828901,-73.7368831,1,0,1895,2312.322556
41.4620996,-73.8750025,1,0,2333,2286.876869
41.4295054,-73.950278,1,0,1998,3760.079705
41.3453381,-73.9417647,1,0,1873,4495.17747
41.3680819,-73.8620456,1,0,2913,3509.274751
41.4185741,-73.830556,1,0,1889,2425.390513
41.3883898,-73.7667883,1,0,2626,0
41.3578185,-73.7690523,1,0,876,0
41.3613922,-73.7276328,1,0,1226,0
41.3992638,-73.7439359,1,0,1074,0
41.4206951,-73.6874215,1,0,2379,0
41.3708444,-73.6923249,1,0,946,0
41.3779942,-73.6172641,1,0,963,0
41.4242906,-73.6173882,1,0,1255,0
41.428734,-73.5668449,1,0,1121,0
40.7422074,-73.9436183,1,0,788,0
40.6933082,-73.8661652,1,0,852,0
40.6896856,-73.8647709,1,0,548,0
40.6859082,-73.8637277,1,0,483,0
40.7448438,-73.9514092,1,0,720,0
40.6873473,-73.8582587,1,0,637,0
40.6907493,-73.8592987,1,0,3085,0
40.6942784,-73.8608412,1,0,599,0
40.6950749,-73.8552543,1,0,910,0
40.6897177,-73.8548395,1,0,410,0
40.6902842,-73.8520187,1,0,482,0
40.7486417,-73.9450673,1,0,470,0
40.6913899,-73.8495336,1,0,882,0
40.6959809,-73.8505759,1,0,617,0
40.6972088,-73.8465709,1,0,960,0
40.7550657,-73.9450541,1,0,0,0
40.6972603,-73.8430922,1,0,726,0
40.6924319,-73.8443988,1,0,435,0
40.6916999,-73.8472949,1,0,677,0
40.7531761,-73.9339044,1,0,396,0
40.6873574,-73.8467704,1,0,1156,0
40.7543878,-73.9380943,1,0,1037,0
40.6847732,-73.858187,1,0,957,0
40.6837714,-73.8568176,1,0,1479,0
40.7633048,-73.9432058,1,0,1823,0
40.6847999,-73.8474941,1,0,7,0
40.7627994,-73.9409316,1,0,732,0
40.683248,-73.8458749,1,0,780,0
40.681538,-73.8429922,1,0,2405,0
40.6818145,-73.8579641,1,0,1618,0
40.7609451,-73.9375143,1,0,373,0
40.6771616,-73.8593737,1,0,1774,0
40.7645328,-73.9337656,1,0,1932,0
40.7602879,-73.9331578,1,0,1872,0
40.677711,-73.8549186,1,0,2674,0
40.7556398,-73.9321381,1,0,2802,0
40.6807594,-73.8546643,1,0,2462,0
40.7603485,-73.9292728,1,0,2767,0
40.6787655,-73.8487437,1,0,1871,0
40.7537949,-73.9277888,1,0,1743,0
40.7569544,-73.9256721,1,0,1902,0
40.6735602,-73.8486536,1,0,1810,0
40.7597006,-73.9239255,1,0,2130,0
40.7620307,-73.922041,1,0,2175,0
40.666876,-73.8467968,1,0,586,0
40.6648771,-73.854407,1,0,1219,0
40.7644845,-73.920024,1,0,364,0
40.7680492,-73.9176724,1,0,1040,0
40.7667951,-73.9151194,1,0,397,0
40.7715023,-73.922154,1,0,899,0
40.7690871,-73.9230507,1,0,1530,0
40.7669951,-73.9253702,1,0,1134,0
40.7645436,-73.9273299,1,0,1247,0
40.7667329,-73.9317327,1,0,862,0
40.7691001,-73.9299452,1,0,966,0
40.7700665,-73.9335769,1,0,882,0
40.7726204,-73.9286934,1,0,1598,0
40.7600215,-73.9407223,1,0,768,0
40.6770706,-73.841081,1,0,0,0
40.774378,-73.9349707,1,0,989,0
40.6708511,-73.8385632,1,0,1088,0
40.7758824,-73.9296715,1,0,742,0
40.6814105,-73.8365114,1,0,1872,0
40.7744652,-73.9207974,1,0,878,0
40.6809137,-73.8322684,1,0,1670,0
40.7764819,-73.9186027,1,0,913,0
40.6854,-73.8312082,1,0,0,0
40.7787875,-73.9230731,1,0,804,0
40.6811536,-73.8288851,1,0,834,0
40.7784032,-73.9162557,1,0,1261,0
40.6787779,-73.8229675,1,0,707,0
40.7814851,-73.9154037,1,0,1860,0
40.6829682,-73.8265465,1,0,383,0
40.7827883,-73.9129479,1,0,1085,0
40.685683,-73.824964,1,0,579,0
40.785292,-73.9060848,1,0,1736,0
40.6886101,-73.8305959,1,0,684,0
40.6873142,-73.8350142,1,0,783,0
40.7787953,-73.9073131,1,0,650,0
40.6840981,-73.8390746,1,0,927,0
40.7762579,-73.9084659,1,0,878,0
40.6879689,-73.8418438,1,0,1227,0
40.7744206,-73.9133464,1,0,825,0
40.6888159,-73.8388153,1,0,697,0
40.7722286,-73.9104565,1,0,709,0
40.6906952,-73.8339159,1,0,740,0
40.7712054,-73.9060641,1,0,689,0
40.6915362,-73.8286702,1,0,530,0
40.7727587,-73.9035141,1,0,615,0
40.6965157,-73.8310887,1,0,2682,0
40.7757825,-73.8990836,1,0,596,0
40.6952398,-73.834319,1,0,866,0
40.7709334,-73.9156734,1,0,739,0
40.6936963,-73.837425,1,0,1386,0
40.6932014,-73.8407158,1,0,1366,0
40.6982644,-73.8401252,1,0,705,0
40.7003729,-73.837877,1,0,1155,0
40.7013006,-73.8343929,1,0,638,0
40.7052718,-73.8349247,1,0,1704,0
40.7706485,-73.8989767,1,0,588,0
40.7066144,-73.8286632,1,0,951,0
40.7689636,-73.9049233,1,0,1376,0
40.7065698,-73.8251454,1,0,573,0
40.7037232,-73.8289874,1,0,1023,0
40.7669831,-73.906686,1,0,610,0
40.7009789,-73.8245894,1,0,1174,0
40.6986903,-73.8202841,1,0,739,0
40.7663006,-73.9115112,1,0,938,0
40.698569,-73.8285071,1,0,652,0
40.7642809,-73.9075079,1,0,931,0
40.7629976,-73.9107521,1,0,866,0
40.694524,-73.8224212,1,0,661,0
40.7618544,-73.9144441,1,0,1012,0
40.6934064,-73.821155,1,0,1204,0
40.760167,-73.9108443,1,0,1916,0
40.6937659,-73.813753,1,0,783,0
40.7580802,-73.9136453,1,0,1692,0
40.6921953,-73.8205653,1,0,860,0
40.7600344,-73.9175933,1,0,983,0
40.6903476,-73.8206026,1,0,769,0
40.7550147,-73.9219258,1,0,2383,0
40.6888961,-73.8122577,1,0,738,0
40.6875436,-73.8196472,1,0,2,0
40.7557869,-73.9183425,1,0,595,0
40.7550819,-73.9145862,1,0,665,0
40.7563233,-73.9098741,1,0,619,0
40.6851018,-73.8165255,1,0,569,0
40.6812928,-73.8207156,1,0,422,0
40.6793479,-73.817233,1,0,328,0
40.7482633,-73.9143492,1,0,1675,0
40.6843315,-73.8119637,1,0,1938,0
40.7497385,-73.9255845,1,0,654,0
40.6823436,-73.8113588,1,0,2653,0
40.6805939,-73.8105005,1,0,616,0
40.678839,-73.8096612,1,0,614,0
40.6771116,-73.8086972,1,0,1608,0
40.7446864,-73.9302543,1,0,1516,0
40.6757925,-73.8053366,1,0,476,0
40.7444961,-73.9241451,1,0,1097,0
40.7442918,-73.9222688,1,0,374,0
40.6761608,-73.7991105,1,0,1334,0
40.7453503,-73.9196719,1,0,592,0
40.6751363,-73.7920687,1,0,603,0
40.6789486,-73.7943608,1,0,785,0
40.7387097,-73.9224312,1,0,764,0
40.7405546,-73.9220647,1,0,814,0
40.6798953,-73.7988944,1,0,212,0
40.7366271,-73.924701,1,0,383,0
40.6816404,-73.7997973,1,0,603,0
40.7400819,-73.927999,1,0,365,0
40.6853877,-73.7952235,1,0,482,0
40.6838324,-73.8005905,1,0,702,0
40.6859259,-73.8034266,1,0,704,0
40.6894694,-73.7999085,1,0,2090,0
40.6918471,-73.8028027,1,0,1845,0
40.7331515,-73.9304432,1,0,3,0
40.689783,-73.8077365,1,0,2709,0
40.6951727,-73.8034269,1,0,2465,0
40.7303785,-73.9218624,1,0,8,0
40.694376,-73.8093654,1,0,543,0
40.6984297,-73.80683,1,0,1610,0
40.7009207,-73.8115041,1,0,2541,0
40.7061333,-73.8151404,1,0,708,0
40.7093692,-73.8234945,1,0,1408,0
40.7231743,-73.9189982,1,0,1599,0
40.7137681,-73.8206637,1,0,1775,0
40.7131678,-73.8144465,1,0,2057,0
40.7344012,-73.9112819,1,0,0,0
40.7126254,-73.8081329,1,0,493,0
40.7095825,-73.8112077,1,0,2099,0
40.7392495,-73.9176495,1,0,2313,0
40.7073428,-73.8049197,1,0,1948,0
40.7052217,-73.8090405,1,0,1107,0
40.7032769,-73.8050731,1,0,2786,0
40.7366609,-73.9020838,1,0,533,0
40.7394921,-73.9049172,1,0,544,0
40.7012272,-73.7965542,1,0,531,0
40.7423602,-73.8994144,1,0,1142,0
40.7432069,-73.9042264,1,0,688,0
40.7449234,-73.9096532,1,0,2199,0
40.7445714,-73.9165329,1,0,381,0
40.7442222,-73.9131447,1,0,1981,0
40.696687,-73.7944422,1,0,728,0
40.7504312,-73.9079329,1,0,1394,0
40.7501093,-73.9051745,1,0,792,0
40.696044,-73.787275,1,0,1963,0
40.7485788,-73.9035254,1,0,1569,0
40.6927524,-73.7933078,1,0,1415,0
40.7472079,-73.9005967,1,0,471,0
40.6910079,-73.7920924,1,0,2607,0
40.7457246,-73.8970941,1,0,527,0
40.6922318,-73.7857904,1,0,2332,0
40.7450365,-73.8933682,1,0,540,0
40.6918812,-73.7816949,1,0,2068,0
40.7453267,-73.8880307,1,0,352,0
40.7468744,-73.8822114,1,0,2759,0
40.7446169,-73.882944,1,0,796,0
40.6886842,-73.7913933,1,0,2306,0
40.745212,-73.8794868,1,0,496,0
40.6835769,-73.7913206,1,0,2309,0
40.7522043,-73.8727904,1,0,469,0
40.684905,-73.788989,1,0,2977,0
40.7521537,-73.8755691,1,0,1038,0
40.6875874,-73.7862388,1,0,2124,0
40.7526941,-73.8779449,1,0,2711,0
40.6860785,-73.7829527,1,0,1251,0
40.7516729,-73.8802222,1,0,2068,0
40.6883062,-73.7797202,1,0,2367,0
40.7522203,-73.882592,1,0,381,0
40.6849853,-73.7738831,1,0,2218,0
40.7511737,-73.8848654,1,0,1618,0
40.6825051,-73.7778651,1,0,682,0
40.7514812,-73.8871141,1,0,0,0
40.7509572,-73.8894274,1,0,1260,0
40.6793026,-73.7832856,1,0,2633,0
40.7512925,-73.8919006,1,0,1968,0
40.7513513,-73.8951957,1,0,1237,0
40.7519017,-73.8994621,1,0,2538,0
40.6713184,-73.7810597,1,0,1068,0
40.7559679,-73.9067466,1,0,1181,0
40.7586594,-73.9029725,1,0,738,0
40.7640242,-73.8993491,1,0,1057,0
40.6649039,-73.7803646,1,0,1926,0
40.7580679,-73.8961252,1,0,0,0
40.7579485,-73.8900649,1,0,973,0
40.7635282,-73.8909796,1,0,6086,0
40.7703435,-73.893285,1,0,981,0
40.6612148,-73.7652124,1,0,1101,0
40.7584364,-73.8854176,1,0,953,0
40.6718421,-73.755681,1,0,1520,0
40.7644356,-73.882735,1,0,739,0
40.6701389,-73.763725,1,0,750,0
40.7743217,-73.8744994,1,0,1452,0
40.6791766,-73.767437,1,0,1241,0
40.6752752,-73.7718091,1,0,711,0
40.7587307,-73.8826281,1,0,618,0
40.7590238,-73.8798383,1,0,946,0
40.7669013,-73.8786315,1,0,907,0
40.7590997,-73.8770465,1,0,775,0
40.6794884,-73.7576222,1,0,755,0
40.759612,-73.8741249,1,0,481,0
40.767906,-73.8715035,1,0,718,0
40.6757929,-73.7509687,1,0,922,0
40.7612829,-73.8724157,1,0,1848,0
40.7596838,-73.8694173,1,0,920,0
40.7595247,-73.8656055,1,0,1340,0
40.6856494,-73.7631013,1,0,1668,0
40.7632242,-73.8679426,1,0,0,0
40.6852929,-73.7664502,1,0,1,0
40.7641258,-73.86384,1,0,705,0
40.7597007,-73.8598971,1,0,884,0
40.7513539,-73.8700124,1,0,474,0
40.6878328,-73.7541429,1,0,1025,0
40.7556614,-73.8687135,1,0,390,0
40.755479,-73.8640763,1,0,1755,0
40.7560931,-73.857723,1,0,427,0
40.7615536,-73.8416738,1,0,1540,0
40.7428576,-73.8417896,1,0,1264,0
40.6933425,-73.7476396,1,0,738,0
40.6896366,-73.7587815,1,0,1842,0
40.6945661,-73.7647988,1,0,1222,0
40.7517996,-73.8535822,1,0,912,0
40.6981515,-73.7648684,1,0,1076,0
40.7514683,-73.8570959,1,0,1239,0
40.7000316,-73.768763,1,0,1107,0
40.7506523,-73.8604325,1,0,716,0
40.7052122,-73.7707281,1,0,0,0
40.748273,-73.86159,1,0,1212,0
40.7503825,-73.8656042,1,0,381,0
40.74967,-73.8675917,1,0,515,0
40.743797,-73.8654119,1,0,782,0
40.7447309,-73.8612991,1,0,2142,0
40.6996329,-73.7807637,1,0,1197,0
40.7466051,-73.856599,1,0,1111,0
40.6953881,-73.7722607,1,0,1414,0
40.6888457,-73.7702131,1,0,1499,0
40.7437237,-73.8538211,1,0,930,0
40.6913418,-73.7759209,1,0,1261,0
40.6961992,-73.7786463,1,0,1333,0
40.7391006,-73.8511271,1,0,778,0
40.7380113,-73.8565246,1,0,558,0
40.7418716,-73.855817,1,0,209,0
40.7026744,-73.7846247,1,0,1481,0
40.740733,-73.8594543,1,0,4502,0
40.7398123,-73.8640628,1,0,357,0
40.7057596,-73.7818256,1,0,1086,0
40.7049597,-73.7977926,1,0,643,0
40.7081886,-73.799851,1,0,1110,0
40.7110223,-73.8026079,1,0,1928,0
40.7141751,-73.8047692,1,0,787,0
40.714569,-73.7995427,1,0,2069,0
40.7126429,-73.7960123,1,0,1110,0
40.7362766,-73.8622791,1,0,515,0
40.716559,-73.7940062,1,0,1030,0
40.7377217,-73.8698383,1,0,1354,0
40.7152434,-73.7909278,1,0,2047,0
40.7398775,-73.8706805,1,0,1074,0
40.7082566,-73.79349,1,0,2604,0
40.7417148,-73.8712656,1,0,867,0
40.7098645,-73.7879676,1,0,1346,0
40.7439981,-73.8710892,1,0,1287,0
40.7168914,-73.7870252,1,0,1536,0
40.7469665,-73.8702981,1,0,1589,0
40.7140298,-73.7850168,1,0,429,0
40.7454577,-73.8745828,1,0,2149,0
40.7104934,-73.7822809,1,0,1764,0
40.7451965,-73.8771845,1,0,682,0
40.7112968,-73.7772983,1,0,2289,0
40.740985,-73.876564,1,0,387,0
40.717622,-73.7789358,1,0,1242,0
40.7372798,-73.8760306,1,0,1437,0
40.7336958,-73.8754732,1,0,1490,0
40.7224762,-73.7712113,1,0,427,0
40.719579,-73.7661933,1,0,1798,0
40.7354244,-73.8836417,1,0,727,0
40.7128891,-73.7730046,1,0,930,0
40.74222,-73.8850521,1,0,507,0
40.7148347,-73.7679523,1,0,833,0
40.7417067,-73.8927449,1,0,982,0
40.7158125,-73.7599617,1,0,1605,0
40.7396936,-73.8846134,1,0,1514,0
40.7372154,-73.8922174,1,0,405,0
40.7229658,-73.7584693,1,0,377,0
40.7323708,-73.8942499,1,0,536,0
40.7278524,-73.8917865,1,0,643,0
40.7253406,-73.890511,1,0,448,0
40.7169502,-73.7531219,1,0,1311,0
40.7317254,-73.8903676,1,0,566,0
40.7310789,-73.8832679,1,0,439,0
40.7119556,-73.7635889,1,0,771,0
40.7088032,-73.7648969,1,0,699,0
40.7101892,-73.7592925,1,0,826,0
40.7051206,-73.7643599,1,0,1150,0
40.7290729,-73.8747298,1,0,547,0
40.7057903,-73.7596707,1,0,752,0
40.7269681,-73.8816201,1,0,570,0
40.706984,-73.7554219,1,0,432,0
40.7097117,-73.7537153,1,0,711,0
40.7273252,-73.9001468,1,0,465,0
40.7104101,-73.7501194,1,0,523,0
40.7318897,-73.8975137,1,0,750,0
40.7309681,-73.9015183,1,0,534,0
40.7027238,-73.7472616,1,0,445,0
40.7246108,-73.9002992,1,0,657,0
40.7018381,-73.7520094,1,0,1207,0
40.7011396,-73.7546876,1,0,541,0
40.7208537,-73.9015199,1,0,592,0
40.7004447,-73.7573683,1,0,386,0
40.7012277,-73.7619595,1,0,448,0
40.7189818,-73.9066446,1,0,465,0
40.6970985,-73.7597587,1,0,1349,0
40.6940352,-73.7587303,1,0,1176,0
40.6963382,-73.7525403,1,0,1414,0
40.7230807,-73.9083242,1,0,1214,0
40.7001025,-73.749092,1,0,1367,0
40.6998219,-73.7441554,1,0,614,0
40.7159584,-73.9189772,1,0,1609,0
40.7067119,-73.7458711,1,0,1610,0
40.7064706,-73.7425265,1,0,1009,0
40.7104724,-73.9165372,1,0,750,0
40.7127994,-73.7432271,1,0,728,0
40.7190754,-73.7464909,1,0,661,0
40.7055404,-73.9126439,1,0,610,0
40.7036335,-73.9097208,1,0,1331,0
40.7231969,-73.7512798,1,0,499,0
40.7022172,-73.9077595,1,0,396,0
40.7015951,-73.9039117,1,0,485,0
40.7278217,-73.7495825,1,0,28,0
40.6988791,-73.9065018,1,0,442,0
40.727796,-73.740167,1,0,529,0
40.6971897,-73.9032297,1,0,462,0
40.7255507,-73.7450034,1,0,428,0
40.6986896,-73.8983147,1,0,1520,0
40.7225352,-73.7416982,1,0,1415,0
40.6943566,-73.9017777,1,0,1308,0
40.7254454,-73.7365487,1,0,611,0
40.6925277,-73.8852459,1,0,1086,0
40.7246401,-73.7331833,1,0,1027,0
40.7215621,-73.7333773,1,0,1338,0
40.6942679,-73.8968817,1,0,1204,0
40.7197388,-73.7384041,1,0,1476,0
40.6968721,-73.8921358,1,0,1301,0
40.7155717,-73.7335697,1,0,1559,0
40.7003962,-73.890718,1,0,353,0
40.7034917,-73.8900443,1,0,2016,0
40.7071252,-73.7303611,1,0,409,0
40.7039574,-73.8938082,1,0,1501,0
40.706989,-73.7375538,1,0,508,0
40.701938,-73.8976203,1,0,1659,0
40.704371,-73.8994203,1,0,421,0
40.7071439,-73.9002784,1,0,542,0
40.7062404,-73.9050398,1,0,574,0
40.7012577,-73.7369979,1,0,367,0
40.7081118,-73.9097807,1,0,791,0
40.7009872,-73.7290074,1,0,661,0
40.710208,-73.9026508,1,0,455,0
40.6984691,-73.7311844,1,0,10,0
40.7137599,-73.9083241,1,0,431,0
40.6971372,-73.7370565,1,0,399,0
40.6982947,-73.7406666,1,0,479,0
40.7172449,-73.902132,1,0,1887,0
40.695063,-73.7333032,1,0,11,0
40.7152135,-73.9024125,1,0,371,0
40.7139219,-73.8990012,1,0,684,0
40.6917471,-73.7353308,1,0,352,0
40.7172572,-73.8939704,1,0,675,0
40.6936037,-73.7413143,1,0,1127,0
40.6901773,-73.7432572,1,0,475,0
40.6882912,-73.7367254,1,0,1052,0
40.7089587,-73.893182,1,0,629,0
40.7093221,-73.8835282,1,0,751,0
40.6861133,-73.7295033,1,0,1,0
40.6818804,-73.7318865,1,0,891,0
40.6775611,-73.7292615,1,0,826,0
40.6768927,-73.736406,1,0,1036,0
40.7097834,-73.8770926,1,0,1067,0
40.6810535,-73.7378078,1,0,499,0
40.7099551,-73.8726291,1,0,663,0
40.6919457,-73.7288713,1,0,564,0
40.7043799,-73.8781855,1,0,577,0
40.6857947,-73.7420336,1,0,968,0
40.704132,-73.8824139,1,0,1169,0
40.6819819,-73.7481273,1,0,990,0
40.7037717,-73.8864539,1,0,1083,0
40.700966,-73.8831162,1,0,903,0
40.6802934,-73.7435717,1,0,61,0
40.676519,-73.7405119,1,0,759,0
40.7044802,-73.8745728,1,0,923,0
40.7053328,-73.871404,1,0,841,0
40.7047418,-73.8669633,1,0,852,0
40.7083681,-73.8622875,1,0,0,0
40.6698395,-73.7330916,1,0,1448,0
40.7038549,-73.8570005,1,0,733,0
40.6991149,-73.851762,1,0,1054,0
40.7021029,-73.8534762,1,0,688,0
40.7091347,-73.8522355,1,0,988,0
40.6727909,-73.7423877,1,0,644,0
40.6694595,-73.7448273,1,0,958,0
40.6628113,-73.7402932,1,0,2942,8.731302977
40.7147539,-73.8666497,1,0,1420,0
40.6599317,-73.7296587,1,0,1034,0
40.7133303,-73.8829484,1,0,708,0
40.7151213,-73.8753129,1,0,836,0
40.7155452,-73.882484,1,0,687,0
40.6585725,-73.7333705,1,0,1656,0
40.7175124,-73.8817907,1,0,1474,0
40.721119,-73.8773457,1,0,363,0
40.6474403,-73.7432528,1,0,1554,0
40.7193396,-73.8873699,1,0,1871,0
40.7218169,-73.8913409,1,0,1009,0
40.723567,-73.8859216,1,0,1259,0
40.7244752,-73.8781025,1,0,1013,0
40.7191106,-73.8724306,1,0,829,0
40.7241195,-73.8701979,1,0,1671,0
40.6637001,-73.7501194,1,0,1485,0
40.6677913,-73.7504081,1,0,805,0
40.7349475,-73.8688355,1,0,932,0
40.7302514,-73.8692606,1,0,1021,0
40.6603597,-73.7554396,1,0,2725,0
40.728826,-73.8632814,1,0,2599,0
40.6559253,-73.7500615,1,0,3115,0
40.7260632,-73.8675394,1,0,2426,0
40.7268101,-73.8602671,1,0,2749,0
40.7222427,-73.8628715,1,0,0,0
40.7162763,-73.8593342,1,0,2449,0
40.7150576,-73.8555545,1,0,1848,0
40.7192676,-73.8550136,1,0,960,0
40.7220691,-73.8524931,1,0,2240,0
40.7258401,-73.8496444,1,0,817,0
40.7288128,-73.8541386,1,0,501,0
40.7241595,-73.8514861,1,0,564,0
40.7260735,-73.8560987,1,0,1125,0
40.6460162,-73.7876652,1,0,2619,0
40.7312287,-73.8599467,1,0,1547,0
40.7333977,-73.8627243,1,0,1819,0
40.7346182,-73.8555472,1,0,1528,0
40.7311896,-73.8537413,1,0,1289,0
40.7162394,-73.8477446,1,0,543,0
40.7128152,-73.8521724,1,0,2548,0
40.7109534,-73.8463317,1,0,2225,0
40.7184419,-73.843242,1,0,2151,0
40.7236917,-73.8442823,1,0,645,0
40.7282807,-73.8470482,1,0,1118,0
40.7322992,-73.8492461,1,0,1036,0
40.7360593,-73.850749,1,0,1735,0
40.7326089,-73.8452073,1,0,1155,0
40.7132541,-73.8400801,1,0,2163,0
40.7182219,-73.8347946,1,0,1161,0
40.7243175,-73.840184,1,0,1414,0
40.7164439,-73.8375544,1,0,1003,0
40.7150152,-73.8339605,1,0,1322,0
40.7108599,-73.8353244,1,0,517,0
40.7090995,-73.83227,1,0,777,0
40.7252799,-73.8248477,1,0,732,0
40.7192263,-73.8216031,1,0,1,0
40.720962,-73.8141391,1,0,2803,0
40.7173235,-73.8129281,1,0,1514,0
40.7293888,-73.8187323,1,0,1033,0
40.7249697,-73.8184478,1,0,1315,0
40.7256063,-73.8136817,1,0,1103,0
40.6703261,-73.7903654,1,0,2682,0
40.6724787,-73.7966161,1,0,998,0
40.6689436,-73.7969176,1,0,1007,0
40.7363734,-73.8314717,1,0,1679,0
40.7533454,-73.8247561,1,0,1504,0
40.75134,-73.8294238,1,0,1871,0
40.7469854,-73.827383,1,0,2071,0
40.7447518,-73.8309053,1,0,862,0
40.740323,-73.826055,1,0,246,0
40.7338854,-73.8223404,1,0,2347,0
40.6706921,-73.8039227,1,0,2075,0
40.6705371,-73.8090558,1,0,2568,0
40.7447904,-73.8197988,1,0,1896,0
40.6702951,-73.8195098,1,0,2006,0
40.6739496,-73.8176521,1,0,851,0
40.7499656,-73.8202293,1,0,2628,0
40.6673404,-73.8217385,1,0,789,0
40.6651285,-73.8166159,1,0,2128,0
40.7547095,-73.8329979,1,0,733,0
40.757152,-73.8276531,1,0,642,0
40.7596421,-73.8236353,1,0,2799,66.62967224
40.7570602,-73.8230578,1,0,4172,0
40.7549868,-73.8207973,1,0,2632,5.744287074
40.7568129,-73.8178758,1,0,448,0
40.7612685,-73.8199413,1,0,1736,572.6379805
40.6734229,-73.8315385,1,0,0,0
40.7626727,-73.8251535,1,0,8,17.00000012
40.7652626,-73.83371,1,0,1658,0
40.7589796,-73.8332501,1,0,809,2205.999991
40.6557283,-73.833707,1,0,1218,0
40.772393,-73.828199,1,0,1168,2966.983084
40.6522124,-73.8473336,1,0,2166,0
40.7733837,-73.8393163,1,0,1444,208.5987341
40.5599513,-73.9160571,1,0,1652,0
40.5599367,-73.8878455,1,0,2353,0
40.5671296,-73.8742556,1,0,1539,0
40.7783897,-73.849099,1,0,1167,0
40.5732483,-73.8597894,1,0,1695,0
40.7824823,-73.8447664,1,0,2575,0
40.5731798,-73.8518167,1,0,1375,0
40.7858517,-73.8573275,1,0,824,0
40.5813729,-73.8465839,1,0,1680,0
40.575756,-73.8404911,1,0,1230,0
40.5797628,-73.8293271,1,0,975,0
40.7947752,-73.8402744,1,0,2304,0
40.5857865,-73.8213404,1,0,1084,0
40.5913082,-73.810489,1,0,735,0
40.5846503,-73.8113034,1,0,792,0
40.789973,-73.8315285,1,0,917,0
40.7855737,-73.8413733,1,0,2933,0
40.5916491,-73.7994203,1,0,1187,0
40.5925529,-73.791853,1,0,1213,0
40.5901878,-73.7802102,1,0,1845,0
40.6039733,-73.7803776,1,0,3805,0
40.593907,-73.7811283,1,0,1064,0
40.7949673,-73.823537,1,0,2455,0
40.7983102,-73.8161019,1,0,2615,0
40.7952196,-73.8076674,1,0,0,0
40.7919724,-73.7988186,1,0,618,29.27222443
40.5938729,-73.7677462,1,0,2303,0
40.7809157,-73.7900321,1,0,3237,0
40.783117,-73.7745374,1,0,1584,0
40.7816674,-73.7807804,1,0,2419,0
40.7900227,-73.7822043,1,0,1251,0
40.5980924,-73.7575813,1,0,1915,0
40.5915476,-73.7578825,1,0,1719,0
40.7917856,-73.7768669,1,0,1487,0
40.6109525,-73.7658259,1,0,2169,0
40.6027274,-73.7643804,1,0,2771,0
40.5968559,-73.750098,1,0,1290,0
40.5987076,-73.7412734,1,0,915,1907.900638
40.7797813,-73.7982488,0,1,0,0
40.7839152,-73.80737,1,0,938,0
40.6089555,-73.7554305,1,0,1045,0
40.6066405,-73.7475182,1,0,648,0
40.7791778,-73.8096597,1,0,1156,0
40.7840574,-73.8190341,1,0,862,0
40.7748152,-73.8203696,1,0,810,0
40.7737697,-73.8070645,1,0,884,0
40.6039653,-73.8220432,1,0,634,0
40.6252538,-73.8137646,1,0,1403,0
40.7724639,-73.7890027,1,0,855,0
40.7755977,-73.770443,1,0,602,0
40.7703507,-73.7772746,1,0,378,0
40.7679507,-73.7864663,1,0,695,0
40.7679197,-73.7626797,1,0,1245,0
40.766292,-73.7712453,1,0,1404,0
40.7653992,-73.7768143,1,0,1528,0
40.7641613,-73.7831307,1,0,2772,0
40.76423,-73.790616,1,0,651,0
40.7690968,-73.7966892,1,0,945,0
40.7682675,-73.8019551,1,0,1909,0
40.7690541,-73.8079843,1,0,674,0
40.7678352,-73.8117935,1,0,698,0
40.767576,-73.8151694,1,0,769,0
40.7686392,-73.8207537,1,0,732,0
40.7668291,-73.8257235,1,0,1072,0
40.7638208,-73.8192061,1,0,763,0
40.7621734,-73.8124434,1,0,440,0
